pmcid,pmid,in_pmc_oa_dataset,is_pmc_openaccess,license_code,is_manuscript,is_historical_ocr,is_retracted,version,pmid_from_pmc,doi_from_pmc,title_from_pmc,has_xml,has_pdf,has_text,media_count,xml_url,pdf_url,text_url,checked_at_utc
PMC8758501,33303945,yes,yes,CC BY,no,no,no,1,33303945,10.1038/s41380-020-00950-w,Longitudinal pathways of cerebrospinal fluid and positron emission tomography biomarkers of amyloid-β positivity,yes,yes,yes,9,s3://pmc-oa-opendata/PMC8758501.1/PMC8758501.1.xml?md5=a4dc92b2aa4086258ca855bc019b84e3,s3://pmc-oa-opendata/PMC8758501.1/PMC8758501.1.pdf?md5=5171199e527299e794a80de92eb0a047,s3://pmc-oa-opendata/PMC8758501.1/PMC8758501.1.txt?md5=5931080e31979fc89526b62cf68bef4e,2026-08-31T09:36:26+00:00
PMC8522472,33313639,no,,,,,,,,,,,,,,,,,2026-08-31T09:36:27+00:00
PMC8563616,33326053,yes,yes,CC BY,no,no,no,1,33326053,10.1007/s00115-020-01039-z,"Catatonic walks with Emil Kraepelin, Aloys Alzheimer, Henry Aloysius Cotton and others",yes,yes,yes,1,s3://pmc-oa-opendata/PMC8563616.1/PMC8563616.1.xml?md5=e1a429356adcbf5ca29275703cdfe8bf,s3://pmc-oa-opendata/PMC8563616.1/PMC8563616.1.pdf?md5=14bb79c89de5639c1f3977914c5d0fd7,s3://pmc-oa-opendata/PMC8563616.1/PMC8563616.1.txt?md5=bab687eecefea9120f5c18a6e1d01981,2026-08-31T09:36:29+00:00
PMC8555634,33331534,yes,yes,CC BY-NC,no,no,no,1,33331534,10.1590/1516-4446-2020-1503,Subjective sleep parameters in prodromal Alzheimer’s disease: a case-control study,yes,yes,yes,0,s3://pmc-oa-opendata/PMC8555634.1/PMC8555634.1.xml?md5=1cf67c270b24bb4ac24c88ff53b875ac,s3://pmc-oa-opendata/PMC8555634.1/PMC8555634.1.pdf?md5=1b2976008999cb97bb582efc7bb4dbb6,s3://pmc-oa-opendata/PMC8555634.1/PMC8555634.1.txt?md5=4efc9d7fabed61272bf881abfa1aab45,2026-08-31T09:36:30+00:00
PMC10259767,33346031,yes,no,TDM,yes,no,no,1,33346031,10.1016/j.jaac.2020.11.016,Testing the Stability and Validity of an Executive Dysfunction Classification Using Task-Based Assessment in Children and Adolescents,yes,no,yes,0,s3://pmc-oa-opendata/PMC10259767.1/PMC10259767.1.xml?md5=3defabbd718db9e50f9fcdb6d2da6c48,,s3://pmc-oa-opendata/PMC10259767.1/PMC10259767.1.txt?md5=56a5dc50f893d3f0da0be433caeb9242,2026-08-31T09:36:32+00:00
PMC9448413,33356492,yes,no,TDM,yes,no,no,1,33356492,10.1080/09540121.2020.1865518,Correlation between computerised and standard cognitive testing in people with HIV and HIV-negative individuals,yes,no,yes,0,s3://pmc-oa-opendata/PMC9448413.1/PMC9448413.1.xml?md5=62a8bbc7a15aeb48b35360b5982aaa1a,,s3://pmc-oa-opendata/PMC9448413.1/PMC9448413.1.txt?md5=145d684f58020b3c595a5231d37e9b4c,2026-08-31T09:36:34+00:00
PMC8236064,33357171,yes,no,TDM,yes,no,no,1,33357171,10.1080/07317115.2020.1868033,An Examination of Positive and Negative Dementia Caregiving Experiences,yes,no,yes,0,s3://pmc-oa-opendata/PMC8236064.1/PMC8236064.1.xml?md5=602cbee0086292f6edeea097e3477fa7,,s3://pmc-oa-opendata/PMC8236064.1/PMC8236064.1.txt?md5=437fd700f674d65769ed52a2bb44779d,2026-08-31T09:36:36+00:00
PMC8517623,33372951,no,,,,,,,,,,,,,,,,,2026-08-31T09:36:37+00:00
PMC8243401,33377800,yes,no,TDM,yes,no,no,1,33377800,10.1080/23279095.2020.1864733,Automated Assessment of Speech Production and Prediction of MCI in Older Adults,yes,no,yes,0,s3://pmc-oa-opendata/PMC8243401.1/PMC8243401.1.xml?md5=d042694cd234115606271476b7c5eac2,,s3://pmc-oa-opendata/PMC8243401.1/PMC8243401.1.txt?md5=29fcde43823abf5153e6b9ba7ab4568b,2026-08-31T09:36:38+00:00
PMC8253869,33388800,yes,no,TDM,yes,no,no,1,33388800,10.1007/s00127-020-02000-w,Associations between neighborhood greenspace and brain imaging measures in non-demented older adults: The Cardiovascular Health Study,yes,no,yes,0,s3://pmc-oa-opendata/PMC8253869.1/PMC8253869.1.xml?md5=08da426e1988652b1abb1708e16f74db,,s3://pmc-oa-opendata/PMC8253869.1/PMC8253869.1.txt?md5=7fa184476c7247f34c6dae12d0a22cfe,2026-08-31T09:36:40+00:00
PMC8260619,33411069,yes,no,TDM,yes,no,no,1,33411069,10.1007/s00467-020-04849-0,Acute kidney injury and aging,yes,no,yes,0,s3://pmc-oa-opendata/PMC8260619.1/PMC8260619.1.xml?md5=befeb53c1af8ab02617613f5180e6e28,,s3://pmc-oa-opendata/PMC8260619.1/PMC8260619.1.txt?md5=3aee0ac15cefef18ce81cfc954f2ff7f,2026-08-31T09:36:42+00:00
PMC7793388,33420609,yes,yes,,no,no,no,1,33420609,10.1007/s40615-020-00960-y,"COVID-19 Hospitalization by Race and Ethnicity: Association with Chronic Conditions Among Medicare Beneficiaries, January 1–September 30, 2020",yes,yes,yes,2,s3://pmc-oa-opendata/PMC7793388.1/PMC7793388.1.xml?md5=ca12b0760e7fda3160aba293db2be3ef,s3://pmc-oa-opendata/PMC7793388.1/PMC7793388.1.pdf?md5=97d15cd17a32638652bf83a293843e62,s3://pmc-oa-opendata/PMC7793388.1/PMC7793388.1.txt?md5=ad68802ea2c77a491b7de87c5e66ed08,2026-08-31T09:36:44+00:00
PMC9189901,33439369,yes,no,TDM,yes,no,no,1,33439369,10.1007/s11682-020-00435-y,Imaging-based indices of Neuropathology and gait speed decline in older adults: the atherosclerosis risk in communities study,yes,no,yes,0,s3://pmc-oa-opendata/PMC9189901.1/PMC9189901.1.xml?md5=46c3268ae0fa01cfce9ccd376690e1c2,,s3://pmc-oa-opendata/PMC9189901.1/PMC9189901.1.txt?md5=061cacf4942fc60d575edde49fd77943,2026-08-31T09:36:45+00:00
PMC8406646,33454755,no,,,,,,,,,,,,,,,,,2026-08-31T09:36:46+00:00
PMC8286271,33455605,yes,no,TDM,yes,no,no,1,33455605,10.1017/S1041610220003956,Predictors of the Importance of Everyday Preferences for Older Adults with Cognitive Impairment,yes,no,yes,0,s3://pmc-oa-opendata/PMC8286271.1/PMC8286271.1.xml?md5=777928b16ce9cdabb58a89363f223dc4,,s3://pmc-oa-opendata/PMC8286271.1/PMC8286271.1.txt?md5=d535a73b147c883595a404476bd427bd,2026-08-31T09:36:48+00:00
PMC11167622,33455613,yes,no,TDM,yes,no,no,319,33455613,10.1017/S1041610220004007,"Semantic intrusion errors as a function of age, amyloid, and volumetric loss: a confirmatory path analysis",yes,no,yes,0,s3://pmc-oa-opendata/PMC11167622.319/PMC11167622.319.xml?md5=f288125a6705571f900cb3c57073e779,,s3://pmc-oa-opendata/PMC11167622.319/PMC11167622.319.txt?md5=55ee56585d14784bdf6212df10cac8cb,2026-08-31T09:36:50+00:00
PMC8257760,33455858,yes,no,TDM,yes,no,no,1,33455858,10.1016/j.jagp.2020.12.031,Depression and increased risk of Alzheimer’s dementia: longitudinal analyses of modifiable risk and sex-related factors,yes,no,yes,0,s3://pmc-oa-opendata/PMC8257760.1/PMC8257760.1.xml?md5=b78007d32469d6cd899eec708585e495,,s3://pmc-oa-opendata/PMC8257760.1/PMC8257760.1.txt?md5=50befc4ba2010223211d3fd512bb36cd,2026-08-31T09:36:52+00:00
PMC8585831,33459970,yes,yes,CC BY,no,no,no,1,33459970,10.1007/s12031-020-01776-5,Tau in the Pathophysiology of Parkinson’s Disease,yes,yes,yes,0,s3://pmc-oa-opendata/PMC8585831.1/PMC8585831.1.xml?md5=8d344a6ec93f031cfef93632a82caf63,s3://pmc-oa-opendata/PMC8585831.1/PMC8585831.1.pdf?md5=4de829b22184850f5ce689ae8dc5bde7,s3://pmc-oa-opendata/PMC8585831.1/PMC8585831.1.txt?md5=1f6172ed2b9ceaa95bec3add0db23d6f,2026-08-31T09:36:53+00:00
PMC8810948,33483810,no,,,,,,,,,,,,,,,,,2026-08-31T09:36:54+00:00
PMC7613307,33491464,yes,no,TDM,yes,no,no,1,33491464,10.1080/13607863.2021.1875192,Cultural Adaptation of Alzheimer’s Disease Assessment Scale – Cognitive Subscale (ADAS-Cog) for use in India and validation of the Tamil version for South Indian population,yes,no,yes,0,s3://pmc-oa-opendata/PMC7613307.1/PMC7613307.1.xml?md5=c94fef3e0d4a7383b3e21bd959c243b2,,s3://pmc-oa-opendata/PMC7613307.1/PMC7613307.1.txt?md5=c49ec6b6270d619d5e129d7d69770f0e,2026-08-31T09:36:56+00:00
PMC9846473,33493618,yes,no,TDM,yes,no,no,1,33493618,10.1016/j.neuroscience.2021.01.023,Deuterium metabolic imaging of the healthy and diseased brain,yes,no,yes,0,s3://pmc-oa-opendata/PMC9846473.1/PMC9846473.1.xml?md5=23c4a7da4600f6c0eec1eb35dde0954d,,s3://pmc-oa-opendata/PMC9846473.1/PMC9846473.1.txt?md5=39f23b6c207d347d6db144472c8826b9,2026-08-31T09:36:58+00:00
PMC8310894,33501651,yes,no,TDM,yes,no,no,1,33501651,10.1111/biom.13427,Joint model for survival and multivariate sparse functional data with application to a study of Alzheimer’s Disease,yes,no,yes,0,s3://pmc-oa-opendata/PMC8310894.1/PMC8310894.1.xml?md5=587d95f0c736ade1a393f95b9142fe95,,s3://pmc-oa-opendata/PMC8310894.1/PMC8310894.1.txt?md5=027c833d984dbaf7bd219dfec527ca07,2026-08-31T09:36:59+00:00
PMC8410005,33506862,yes,yes,CC BY,no,no,no,1,33506862,10.1093/rheumatology/keab067,Temporal relationship between osteoarthritis and comorbidities: a combined case control and cohort study in the UK primary care setting,yes,yes,yes,3,s3://pmc-oa-opendata/PMC8410005.1/PMC8410005.1.xml?md5=3afaf2c21165ffc286257762963738f8,s3://pmc-oa-opendata/PMC8410005.1/PMC8410005.1.pdf?md5=04529847f0896f65ca7f4af0f34a8f6e,s3://pmc-oa-opendata/PMC8410005.1/PMC8410005.1.txt?md5=ad70eb334806c8220a2cd7f89db8bc25,2026-08-31T09:37:01+00:00
PMC8429385,33507487,yes,yes,CC BY,no,no,no,1,33507487,10.1007/s40211-021-00385-x,"Assessing visuo-constructive functions in patients with subjective cognitive decline, mild cognitive impairment and Alzheimer’s disease with the Vienna Visuo-Constructional Test 3.0 (VVT 3.0)",yes,yes,yes,1,s3://pmc-oa-opendata/PMC8429385.1/PMC8429385.1.xml?md5=28e08f6b570ab743ea223e762edc2190,s3://pmc-oa-opendata/PMC8429385.1/PMC8429385.1.pdf?md5=d61b2ee9bc3c78e9854bae4dee364e95,s3://pmc-oa-opendata/PMC8429385.1/PMC8429385.1.txt?md5=35cc559dfac24d9fc526eb395c8cf4d2,2026-08-31T09:37:03+00:00
PMC8475501,33507791,yes,no,TDM,yes,no,no,1,33507791,10.1037/per0000434,"Personality Pathology Predicts Increased Informant-Reported, but not Performance-Based, Cognitive Decline: Findings from Two Samples",yes,no,yes,0,s3://pmc-oa-opendata/PMC8475501.1/PMC8475501.1.xml?md5=5f1ae028230dc5fd96f5be51db35cece,,s3://pmc-oa-opendata/PMC8475501.1/PMC8475501.1.txt?md5=9ea6f37104a744159e029a6303cf65e7,2026-08-31T09:37:05+00:00
PMC8319219,33509324,yes,no,TDM,yes,no,no,1,33509324,10.1017/S1355617720001319,Autobiographical memory fluency reductions in cognitively unimpaired middle-aged and older adults at increased risk for Alzheimer’s disease dementia,yes,no,yes,0,s3://pmc-oa-opendata/PMC8319219.1/PMC8319219.1.xml?md5=a6c89bdacd4955c463cd7e8362d1195e,,s3://pmc-oa-opendata/PMC8319219.1/PMC8319219.1.txt?md5=a8bae19e20cff28ef6487bb9dcee8dc8,2026-08-31T09:37:07+00:00
PMC8328792,33510068,yes,yes,CC BY-NC-SA,no,no,no,1,33510068,10.4103/1673-5374.306071,Predictive models for mild cognitive impairment to Alzheimer’s disease conversion,yes,yes,yes,1,s3://pmc-oa-opendata/PMC8328792.1/PMC8328792.1.xml?md5=803a5bfaac25c07700f9cd2495147111,s3://pmc-oa-opendata/PMC8328792.1/PMC8328792.1.pdf?md5=254229b67f6c64077d6db5412cd5624f,s3://pmc-oa-opendata/PMC8328792.1/PMC8328792.1.txt?md5=072192cb010dbdc7d0bf6b86dac6116e,2026-08-31T09:37:08+00:00
PMC8882899,33517326,no,,,,,,,,,,,,,,,,,2026-08-31T09:37:09+00:00
PMC8329106,33530871,yes,no,TDM,yes,no,no,1,33530871,10.1080/13825585.2021.1882377,Effect of Self-Imagination on Memory for Older Adults and aMCI Patients,yes,no,yes,0,s3://pmc-oa-opendata/PMC8329106.1/PMC8329106.1.xml?md5=d11a9b2adaf0f46df09ef9eb5c93f642,,s3://pmc-oa-opendata/PMC8329106.1/PMC8329106.1.txt?md5=e69a7b7f1c38851cc9a336aa726b51cc,2026-08-31T09:37:11+00:00
PMC9001539,33538844,yes,yes,CC BY,no,no,no,1,33538844,10.1007/s00068-021-01603-5,Delirium in trauma patients: a 1-year prospective cohort study of 2026 patients,yes,yes,yes,3,s3://pmc-oa-opendata/PMC9001539.1/PMC9001539.1.xml?md5=59568cf9b6358d001ea3877e6a56aa3c,s3://pmc-oa-opendata/PMC9001539.1/PMC9001539.1.pdf?md5=9a7eda76fb5f9eb879034711aa585fb0,s3://pmc-oa-opendata/PMC9001539.1/PMC9001539.1.txt?md5=e8ac19b6890f504133b09eab50894f8d,2026-08-31T09:37:13+00:00
PMC8429388,33538990,yes,yes,CC BY,no,no,no,1,33538990,10.1007/s40520-020-01783-x,The identification of established modifiable mid-life risk factors for cardiovascular disease which contribute to cognitive decline: Korean Longitudinal Study of Aging (KLoSA),yes,yes,yes,3,s3://pmc-oa-opendata/PMC8429388.1/PMC8429388.1.xml?md5=415387597c27072b699979790574f341,s3://pmc-oa-opendata/PMC8429388.1/PMC8429388.1.pdf?md5=8e37057d517c192a63668a36a0c99b86,s3://pmc-oa-opendata/PMC8429388.1/PMC8429388.1.txt?md5=446754703b787c059540622c92c9c576,2026-08-31T09:37:14+00:00
PMC8339133,33543638,yes,no,TDM,yes,no,no,1,33543638,10.1177/1073191121991215,Comprehensive evaluation of the Functional Activities Questionnaire (FAQ) and its reliability and validity,yes,no,yes,0,s3://pmc-oa-opendata/PMC8339133.1/PMC8339133.1.xml?md5=2ccf2368fbfea8a767b13d945938c086,,s3://pmc-oa-opendata/PMC8339133.1/PMC8339133.1.txt?md5=5fa8c27098d1e199785c11529177b087,2026-08-31T09:37:16+00:00
PMC7929470,33561190,no,,,,,,,,,,,,,,,,,2026-08-31T09:37:17+00:00
PMC8390572,33564942,no,,,,,,,,,,,,,,,,,2026-08-31T09:37:18+00:00
PMC8353002,33567942,yes,no,TDM,yes,no,no,1,33567942,10.1177/0733464821992920,Using a Warm Hand-Off Approach to Enroll African American Caregivers in a Multi-Site Clinical Trial: The Handshake Protocol,yes,no,yes,0,s3://pmc-oa-opendata/PMC8353002.1/PMC8353002.1.xml?md5=6bf68cdc74fca99f19ec037616706e47,,s3://pmc-oa-opendata/PMC8353002.1/PMC8353002.1.txt?md5=ac13c52747c9d56c98479bf8fcd49d88,2026-08-31T09:37:20+00:00
PMC8966432,33567972,yes,no,TDM,yes,no,no,1,33567972,10.1080/13854046.2021.1882578,Cognitive Subtypes in Individuals with Essential Tremor Seeking Deep Brain Stimulation,yes,no,yes,0,s3://pmc-oa-opendata/PMC8966432.1/PMC8966432.1.xml?md5=bb049f88925737dfa0d9026bdf19be39,,s3://pmc-oa-opendata/PMC8966432.1/PMC8966432.1.txt?md5=7579cbf995e9b329e6ea529384ed3a72,2026-08-31T09:37:21+00:00
PMC8763750,33575835,yes,yes,CC BY,no,no,no,1,33575835,10.1007/s00115-021-01070-8,Criminal behavior in frontotemporal dementia and Alzheimerʼs disease,yes,yes,yes,4,s3://pmc-oa-opendata/PMC8763750.1/PMC8763750.1.xml?md5=b22f0bc10061dffdc49168b7330fc339,s3://pmc-oa-opendata/PMC8763750.1/PMC8763750.1.pdf?md5=699967e40b74d143b89796b1456ecaac,s3://pmc-oa-opendata/PMC8763750.1/PMC8763750.1.txt?md5=f3ca2afcd02f7977e4f93e21ece00177,2026-08-31T09:37:23+00:00
PMC8862734,33587281,yes,no,TDM,yes,no,no,1,33587281,10.1007/s11682-021-00456-1,Regional prefrontal cortical atrophy predicts specific cognitive-behavioral symptoms in ALS-FTD,yes,no,yes,0,s3://pmc-oa-opendata/PMC8862734.1/PMC8862734.1.xml?md5=b5ceece6e670fd6ce6ef9d4b2a1a8591,,s3://pmc-oa-opendata/PMC8862734.1/PMC8862734.1.txt?md5=79f177bb094fce27734114067dba0d73,2026-08-31T09:37:25+00:00
PMC8216267,33587723,yes,yes,CC BY,no,no,no,2,33587723,10.3399/BJGP.2020.1021,NHS Health Checks: an observational study of equity and outcomes 2009–2017,yes,yes,yes,1,s3://pmc-oa-opendata/PMC8216267.2/PMC8216267.2.xml?md5=c1a25dfb9bd1bb78cea0433fc17103f3,s3://pmc-oa-opendata/PMC8216267.2/PMC8216267.2.pdf?md5=6db988a2c076146dd801dc8d8033f730,s3://pmc-oa-opendata/PMC8216267.2/PMC8216267.2.txt?md5=c5b7305644932a1e04f6879e2edcbdc0,2026-08-31T09:37:26+00:00
PMC8766279,33589760,yes,yes,CC BY,no,no,no,1,33589760,10.1038/s41371-021-00490-y,Impact of the ambulatory blood pressure monitoring profile on cognitive and imaging findings of cerebral small-vessel disease in older adults with cognitive complaints,yes,yes,yes,2,s3://pmc-oa-opendata/PMC8766279.1/PMC8766279.1.xml?md5=e418a7d9dad132e0b1d16e85df918cd4,s3://pmc-oa-opendata/PMC8766279.1/PMC8766279.1.pdf?md5=cf74de706c3f7fe0079ac38f7e1d993f,s3://pmc-oa-opendata/PMC8766279.1/PMC8766279.1.txt?md5=752c38a7d054a4a2580d812334b81c93,2026-08-31T09:37:28+00:00
PMC7884062,33589778,yes,yes,,no,no,no,2,33589778,10.1038/s41386-021-00978-8,Frequency and profile of objective cognitive deficits in hospitalized patients recovering from COVID-19,yes,yes,yes,2,s3://pmc-oa-opendata/PMC7884062.2/PMC7884062.2.xml?md5=d12cf4b0481917f23825dae147c2dffa,s3://pmc-oa-opendata/PMC7884062.2/PMC7884062.2.pdf?md5=761dbfbc625a60ca2eb4d31bc6f15e79,s3://pmc-oa-opendata/PMC7884062.2/PMC7884062.2.txt?md5=cab6733d0e627c1c89f5a35ac57a1e06,2026-08-31T09:37:30+00:00
PMC8564256,33595336,yes,yes,CC BY,no,no,no,1,33595336,10.1177/1471301221994317,Caregiver identity in care partners of persons living with mild cognitive impairment,yes,yes,yes,3,s3://pmc-oa-opendata/PMC8564256.1/PMC8564256.1.xml?md5=25d43f3489b388e240768e079fc34ea3,s3://pmc-oa-opendata/PMC8564256.1/PMC8564256.1.pdf?md5=394d06410a4dab07c883a27d33cd8786,s3://pmc-oa-opendata/PMC8564256.1/PMC8564256.1.txt?md5=05919780f50681c7f63f3b24b168facf,2026-08-31T09:37:32+00:00
PMC8484165,33598773,yes,yes,CC BY,no,no,no,1,33598773,10.1007/s00115-021-01073-5,Clinical practicability of the cognitive screening battery BICAMS in patients with multiple sclerosis: results of the feasibility study in Germany,yes,yes,yes,3,s3://pmc-oa-opendata/PMC8484165.1/PMC8484165.1.xml?md5=e8f86e7b44bba2f317cd5868f08c0ac7,s3://pmc-oa-opendata/PMC8484165.1/PMC8484165.1.pdf?md5=3113524439c359932bb79aa1acbdd228,s3://pmc-oa-opendata/PMC8484165.1/PMC8484165.1.txt?md5=fe802ca906967d54e992acc8a492c2d2,2026-08-31T09:37:33+00:00
PMC8371062,33599811,yes,no,TDM,yes,no,no,1,33599811,10.1007/s00259-020-05134-w,Spatially constrained kinetic modeling with dual reference tissues improves 18F-Flortaucipir PET in studies of Alzheimer disease,yes,no,yes,0,s3://pmc-oa-opendata/PMC8371062.1/PMC8371062.1.xml?md5=f50ade6101e3c766528b606721e4833e,,s3://pmc-oa-opendata/PMC8371062.1/PMC8371062.1.txt?md5=8c7290546ea509e77d325c3ea40bc612,2026-08-31T09:37:35+00:00
PMC7891467,33604822,yes,yes,CC BY,no,no,no,2,33604822,10.1007/s40520-021-01806-1,Delirium in your house: a survey during General Practitioner-programmed home visits,yes,yes,yes,1,s3://pmc-oa-opendata/PMC7891467.2/PMC7891467.2.xml?md5=e597ea613d808855184fd3c4a19c5b71,s3://pmc-oa-opendata/PMC7891467.2/PMC7891467.2.pdf?md5=f2488d2ddf38e8e2d1e06f49ab061af4,s3://pmc-oa-opendata/PMC7891467.2/PMC7891467.2.txt?md5=c54c5ce20dd7547d198449683eae720e,2026-08-31T09:37:37+00:00
PMC8519837,33606127,yes,yes,CC BY,no,no,no,1,33606127,10.1007/s10072-021-05115-3,Cognitive dysfunction in young subjects with periodontal disease,yes,yes,yes,4,s3://pmc-oa-opendata/PMC8519837.1/PMC8519837.1.xml?md5=d140cd06320a2eea2435c5bc5669b745,s3://pmc-oa-opendata/PMC8519837.1/PMC8519837.1.pdf?md5=2b0efa7cc090ac1cd250f52e1a195449,s3://pmc-oa-opendata/PMC8519837.1/PMC8519837.1.txt?md5=2b0972bb7d6e254170ec581d8bf71e64,2026-08-31T09:37:39+00:00
PMC9295049,33616173,yes,yes,CC BY,no,no,no,1,33616173,10.1093/biostatistics/kxab001,"Dimension constraints improve hypothesis testing for large-scale, graph-associated, brain-image data",yes,yes,yes,6,s3://pmc-oa-opendata/PMC9295049.1/PMC9295049.1.xml?md5=a1a63d79534b76af91109bc942e44d9f,s3://pmc-oa-opendata/PMC9295049.1/PMC9295049.1.pdf?md5=36bcc97f95d38d47cd584326f7ecfef7,s3://pmc-oa-opendata/PMC9295049.1/PMC9295049.1.txt?md5=1f8a58178e8a0afd5b61b936f81f1827,2026-08-31T09:37:40+00:00
PMC8397623,33616797,yes,yes,CC BY,no,no,no,1,33616797,10.1007/s10354-021-00819-9,Genetics of Alzheimer’s disease,yes,yes,yes,2,s3://pmc-oa-opendata/PMC8397623.1/PMC8397623.1.xml?md5=d70fe73488b747aed3d4bd2531405250,s3://pmc-oa-opendata/PMC8397623.1/PMC8397623.1.pdf?md5=13f16a52c2dc888f84146a5eebf001b9,s3://pmc-oa-opendata/PMC8397623.1/PMC8397623.1.txt?md5=144b99d3faa15876a8caaf941513c80d,2026-08-31T09:37:42+00:00
PMC8380745,33618617,yes,no,TDM,yes,no,no,1,33618617,10.1080/13825585.2020.1859081,"Informant report of practical judgment ability in a clinical sample of older adults with subjective cognitive decline, mild cognitive impairment, and dementia",yes,no,yes,0,s3://pmc-oa-opendata/PMC8380745.1/PMC8380745.1.xml?md5=1494ae943fb2c0db07cfafb87f9881f6,,s3://pmc-oa-opendata/PMC8380745.1/PMC8380745.1.txt?md5=fcfbb7f570cef26962386a38a3f828b0,2026-08-31T09:37:44+00:00
PMC8410720,33620643,yes,yes,CC BY,no,no,no,1,33620643,10.1007/s11307-021-01591-3,Pinpointing Brain TREM2 Levels in Two Mouse Models of Alzheimer’s Disease,yes,yes,yes,7,s3://pmc-oa-opendata/PMC8410720.1/PMC8410720.1.xml?md5=e9ecb9ab5d0d80ff76381cdc3d74610b,s3://pmc-oa-opendata/PMC8410720.1/PMC8410720.1.pdf?md5=2e7bfebcae97a8d2b909e8e86bc954f1,s3://pmc-oa-opendata/PMC8410720.1/PMC8410720.1.txt?md5=4c477ce3608d5a9feb42c47497e71c22,2026-08-31T09:37:46+00:00
PMC8600506,33630665,no,,,,,,,,,,,,,,,,,2026-08-31T09:37:46+00:00
PMC8564262,33631971,yes,yes,CC BY,no,no,no,1,33631971,10.1177/1471301221997281,Use of participatory action research approach to develop a self-management resource for persons living with dementia,yes,yes,yes,2,s3://pmc-oa-opendata/PMC8564262.1/PMC8564262.1.xml?md5=4ce9275380eb6a6f488a626e4f37112d,s3://pmc-oa-opendata/PMC8564262.1/PMC8564262.1.pdf?md5=cb4298379ab8f63109dcbb37438e0b9c,s3://pmc-oa-opendata/PMC8564262.1/PMC8564262.1.txt?md5=00df1247415e06ec05d04c9f7c2cc2da,2026-08-31T09:37:48+00:00
PMC8500888,33638111,yes,yes,CC BY,no,no,no,1,33638111,10.1007/s11682-021-00458-z,"Decreased myelin content of the fornix predicts poorer memory performance beyond vascular risk, hippocampal volume, and fractional anisotropy in nondemented older adults",yes,yes,yes,3,s3://pmc-oa-opendata/PMC8500888.1/PMC8500888.1.xml?md5=27e313b52aca9c0654ab01f33a937cb7,s3://pmc-oa-opendata/PMC8500888.1/PMC8500888.1.pdf?md5=2a5bc39369e0effa0f1634c4182530d3,s3://pmc-oa-opendata/PMC8500888.1/PMC8500888.1.txt?md5=dffcd7784e0b8658fe13aa4468c44bc5,2026-08-31T09:37:50+00:00
PMC9239942,33638766,yes,yes,CC BY,no,no,no,2,33638766,10.1007/s10571-021-01060-z,"TTC3-Mediated Protein Quality Control, A Potential Mechanism for Cognitive Impairment",yes,yes,yes,4,s3://pmc-oa-opendata/PMC9239942.2/PMC9239942.2.xml?md5=d701321b9d58fa691d8980e886cd2cbc,s3://pmc-oa-opendata/PMC9239942.2/PMC9239942.2.pdf?md5=af919299a50a9be79ff1e3ce720a4ceb,s3://pmc-oa-opendata/PMC9239942.2/PMC9239942.2.txt?md5=cccae684e2f138f873a236c6394f2884,2026-08-31T09:37:51+00:00
PMC8815817,33640268,yes,no,TDM,yes,no,no,1,33640268,10.1016/j.jagp.2021.02.001,Association of Depressive Symptoms With Postoperative Delirium and CSF Biomarkers for Alzheimer’s Disease Among Hip Fracture Patients,yes,no,yes,0,s3://pmc-oa-opendata/PMC8815817.1/PMC8815817.1.xml?md5=1e9c44e385073148af9cceb00a0fed3a,,s3://pmc-oa-opendata/PMC8815817.1/PMC8815817.1.txt?md5=cfb8087b189f4723e4b4cef6743b33c5,2026-08-31T09:37:53+00:00
PMC7989248,33640979,yes,yes,,no,no,no,2,33640979,10.1093/geront/gnab029,"Results of a Randomized Trial Testing the Efficacy of Tele-Savvy, an Online Synchronous/Asynchronous Psychoeducation Program for Family Caregivers of Persons Living with Dementia",yes,yes,yes,1,s3://pmc-oa-opendata/PMC7989248.2/PMC7989248.2.xml?md5=037244ddcc674ea388ca120250dbc7ba,s3://pmc-oa-opendata/PMC7989248.2/PMC7989248.2.pdf?md5=44b1761a842af3d7c6c5122f8cd053e2,s3://pmc-oa-opendata/PMC7989248.2/PMC7989248.2.txt?md5=32110bae1575ba3c24f904baf1165c6a,2026-08-31T09:37:55+00:00
PMC8343328,33642368,yes,yes,CC BY-NC-SA,no,no,no,1,33642368,10.4103/1673-5374.308071,Sleep disorders in Alzheimer’s disease: the predictive roles and potential mechanisms,yes,yes,yes,2,s3://pmc-oa-opendata/PMC8343328.1/PMC8343328.1.xml?md5=ba442d9f5d9cceaf0a98a1df4fee63fb,s3://pmc-oa-opendata/PMC8343328.1/PMC8343328.1.pdf?md5=11452a029780b0cc88d2b90ebd08ed76,s3://pmc-oa-opendata/PMC8343328.1/PMC8343328.1.txt?md5=b83ee3ebd5f052ece08bac82f367e7c3,2026-08-31T09:37:56+00:00
