canonical_document_id,duplicate_document_id,duplicate_reason,similarity_method,similarity_score,decision
PMC4754499.1,PMC4754499.2,pmid,exact_key,1.0,recorded_not_deleted
PMC4759673.1,PMC4759673.2,pmid,exact_key,1.0,recorded_not_deleted
PMC4762219.1,PMC4762219.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC4764119.1,doi,exact_key,1.0,recorded_not_deleted
PMC4767701.1,PMC4767701.2,pmid,exact_key,1.0,recorded_not_deleted
PMC4784171.1,PMC4784171.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC4786960.1,doi,exact_key,1.0,recorded_not_deleted
PMC4792207.1,PMC4792207.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC4797833.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC4797834.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC4797836.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC4797837.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC4797838.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC4797842.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC4811348.1,doi,exact_key,1.0,recorded_not_deleted
PMC4819472.1,PMC4819472.2,pmid,exact_key,1.0,recorded_not_deleted
PMC4827150.1,PMC4827150.2,pmid,exact_key,1.0,recorded_not_deleted
PMC4831581.1,PMC4831581.2,pmid,exact_key,1.0,recorded_not_deleted
PMC4833154.1,PMC4833154.2,pmid,exact_key,1.0,recorded_not_deleted
PMC4834097.1,PMC4834097.2,pmid,exact_key,1.0,recorded_not_deleted
PMC4834103.1,PMC4834103.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC4837572.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC4842241.1,doi,exact_key,1.0,recorded_not_deleted
PMC4844641.1,PMC4844641.2,pmid,exact_key,1.0,recorded_not_deleted
PMC4858548.1,PMC4858548.2,pmid,exact_key,1.0,recorded_not_deleted
PMC4862938.1,PMC4862938.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC4863517.1,doi,exact_key,1.0,recorded_not_deleted
PMC4864170.1,PMC4864170.2,pmid,exact_key,1.0,recorded_not_deleted
PMC4866632.1,PMC4866632.2,pmid,exact_key,1.0,recorded_not_deleted
PMC4868956.1,PMC4868956.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC4892328.1,doi,exact_key,1.0,recorded_not_deleted
PMC4894934.1,PMC4894934.2,pmid,exact_key,1.0,recorded_not_deleted
PMC4896093.1,PMC4896093.2,pmid,exact_key,1.0,recorded_not_deleted
PMC4897751.1,PMC4897751.2,pmid,exact_key,1.0,recorded_not_deleted
PMC4899980.1,PMC4899980.2,pmid,exact_key,1.0,recorded_not_deleted
PMC4900293.1,PMC4900293.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC4904743.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC4913710.1,doi,exact_key,1.0,recorded_not_deleted
PMC4914533.1,PMC4914533.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC4918865.1,doi,exact_key,1.0,recorded_not_deleted
PMC4921111.1,PMC4921111.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC4938247.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC4938258.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC4938261.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC4941809.1,doi,exact_key,1.0,recorded_not_deleted
PMC4802480.1,PMC4943232.1,title_year,exact_key,1.0,recorded_not_deleted
PMC4947384.1,PMC4947384.2,pmid,exact_key,1.0,recorded_not_deleted
PMC4949635.1,PMC4949635.2,pmid,exact_key,1.0,recorded_not_deleted
PMC4955514.1,PMC4955514.2,pmid,exact_key,1.0,recorded_not_deleted
PMC4959372.1,PMC4959372.2,pmid,exact_key,1.0,recorded_not_deleted
PMC4963443.1,PMC4963443.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC4967545.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC4967834.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC4967843.1,doi,exact_key,1.0,recorded_not_deleted
PMC4969571.1,PMC4969571.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC4975126.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC4975183.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC4975223.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC4975324.1,doi,exact_key,1.0,recorded_not_deleted
PMC4782554.1,PMC4980977.1,title_year,exact_key,1.0,recorded_not_deleted
PMC4982069.1,PMC4982069.2,pmid,exact_key,1.0,recorded_not_deleted
PMC4984481.1,PMC4984481.2,pmid,exact_key,1.0,recorded_not_deleted
PMC4992017.1,PMC4992017.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC4995275.1,doi,exact_key,1.0,recorded_not_deleted
PMC3919151.1,PMC5000391.1,title_year,exact_key,1.0,recorded_not_deleted
PMC5002043.1,PMC5002043.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5002045.1,PMC5002045.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5005413.1,PMC5005413.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5007559.1,PMC5007559.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5019223.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5022758.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5022759.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5027152.1,doi,exact_key,1.0,recorded_not_deleted
PMC4940544.1,PMC5028873.1,title_year,exact_key,1.0,recorded_not_deleted
PMC5033019.1,PMC5033019.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5042808.1,PMC5042808.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5048391.1,PMC5048391.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5062177.1,doi,exact_key,1.0,recorded_not_deleted
PMC5063038.1,PMC5063038.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5076085.1,doi,exact_key,1.0,recorded_not_deleted
PMC5034570.1,PMC5081842.1,title_year,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5083539.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5088892.1,doi,exact_key,1.0,recorded_not_deleted
PMC5097393.1,PMC5097393.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5103551.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5103569.1,doi,exact_key,1.0,recorded_not_deleted
PMC5111621.1,PMC5111621.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5115055.1,doi,exact_key,1.0,recorded_not_deleted
PMC5118198.2,PMC5118198.3,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5126215.1,doi,exact_key,1.0,recorded_not_deleted
PMC5133689.1,PMC5133689.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5134776.1,PMC5134776.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5137952.1,PMC5137952.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5141402.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5149014.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5149017.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5149500.1,doi,exact_key,1.0,recorded_not_deleted
PMC5086498.1,PMC5153511.1,title_year,exact_key,1.0,recorded_not_deleted
PMC5167110.1,PMC5167110.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5167220.1,PMC5167220.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5176078.1,PMC5176078.358,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5182822.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5189032.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5203150.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5203304.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5203442.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5224422.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5236094.1,doi,exact_key,1.0,recorded_not_deleted
PMC5241349.1,PMC5241349.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5242364.1,doi,exact_key,1.0,recorded_not_deleted
PMC5262471.1,PMC5262471.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5265341.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5265471.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5265585.1,doi,exact_key,1.0,recorded_not_deleted
PMC5270589.1,PMC5270589.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5297475.1,doi,exact_key,1.0,recorded_not_deleted
PMC5299040.2,PMC5299040.3,pmid,exact_key,1.0,recorded_not_deleted
PMC5299616.1,PMC5299616.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5302128.1,PMC5302128.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5309299.1,PMC5309299.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5316263.1,doi,exact_key,1.0,recorded_not_deleted
PMC5319922.1,PMC5319922.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5335861.1,doi,exact_key,1.0,recorded_not_deleted
PMC5336139.1,PMC5336139.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5344365.1,doi,exact_key,1.0,recorded_not_deleted
PMC5357279.1,PMC5357279.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5366015.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5366428.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5366455.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5366573.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5366633.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5368830.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5369044.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5370945.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5370953.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5371138.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5373167.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5373250.1,doi,exact_key,1.0,recorded_not_deleted
PMC5373669.1,PMC5373669.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5375507.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5377668.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5379323.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5379324.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5379327.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5379403.1,doi,exact_key,1.0,recorded_not_deleted
PMC5382127.1,PMC5382127.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5387508.1,doi,exact_key,1.0,recorded_not_deleted
PMC5399682.1,PMC5399682.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5400915.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5401036.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5401225.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5401234.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5401318.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5401426.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5401513.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5402067.1,doi,exact_key,1.0,recorded_not_deleted
PMC5403149.1,PMC5403149.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5406657.1,doi,exact_key,1.0,recorded_not_deleted
PMC5412675.1,PMC5412675.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5424531.1,PMC5424531.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5425508.1,PMC5425508.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5434856.1,PMC5434856.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5435785.1,PMC5435785.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5442189.1,PMC5442189.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5467725.1,PMC5467725.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5477635.1,PMC5477635.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5478743.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5479106.1,doi,exact_key,1.0,recorded_not_deleted
PMC5421439.1,PMC5490498.1,title_year,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5492321.1,doi,exact_key,1.0,recorded_not_deleted
PMC5493079.1,PMC5493079.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5501038.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5501140.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5509006.1,doi,exact_key,1.0,recorded_not_deleted
PMC5518286.1,PMC5518286.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5519656.1,PMC5519656.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5537908.1,PMC5537908.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5559201.1,doi,exact_key,1.0,recorded_not_deleted
PMC5571090.1,PMC5571090.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5585306.1,PMC5585306.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5590710.1,PMC5590710.3,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5603853.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5603882.1,doi,exact_key,1.0,recorded_not_deleted
PMC5605509.1,PMC5605509.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5611642.1,doi,exact_key,1.0,recorded_not_deleted
PMC5538122.1,PMC5611742.1,title_year,exact_key,1.0,recorded_not_deleted
PMC5617740.1,PMC5617742.1,title_year,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5619460.1,doi,exact_key,1.0,recorded_not_deleted
PMC5636654.1,PMC5636654.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5645710.1,PMC5645710.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5647661.1,PMC5647661.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5656098.1,PMC5656098.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5662275.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5673987.1,doi,exact_key,1.0,recorded_not_deleted
PMC5679699.1,PMC5679699.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5710317.1,PMC5710317.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5720360.1,PMC5720360.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5738035.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5742647.1,doi,exact_key,1.0,recorded_not_deleted
PMC5752746.1,PMC5752746.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5756259.1,PMC5756259.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5757436.1,PMC5757436.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5783180.1,doi,exact_key,1.0,recorded_not_deleted
PMC5784456.1,PMC5784456.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5808833.1,PMC5808833.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5813138.1,PMC5813138.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5814619.1,doi,exact_key,1.0,recorded_not_deleted
PMC5824695.1,PMC5824695.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5837024.1,PMC5837024.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5838530.1,PMC5838530.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5843813.1,PMC5843813.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5849115.1,doi,exact_key,1.0,recorded_not_deleted
PMC5873572.1,PMC5873572.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5889300.1,PMC5889300.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5890010.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5893219.1,doi,exact_key,1.0,recorded_not_deleted
PMC5900719.1,PMC5900719.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5931852.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5937002.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5937007.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5938727.1,doi,exact_key,1.0,recorded_not_deleted
PMC5059105.1,PMC5943095.1,content_sha256,exact_key,1.0,recorded_not_deleted
PMC5954614.1,PMC5954614.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5954790.1,PMC5954790.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5956566.1,PMC5956566.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5958331.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5960064.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5961795.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5961815.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5961820.1,doi,exact_key,1.0,recorded_not_deleted
PMC5964045.1,PMC5964045.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5964634.1,PMC5964634.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5981784.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5985185.1,doi,exact_key,1.0,recorded_not_deleted
PMC5986187.1,PMC5986187.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC5987434.1,doi,exact_key,1.0,recorded_not_deleted
PMC5992736.1,PMC5992736.2,pmid,exact_key,1.0,recorded_not_deleted
PMC5998994.1,PMC5998994.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6003983.1,PMC6003983.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC6015644.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC6034191.1,doi,exact_key,1.0,recorded_not_deleted
PMC6034427.1,PMC6034427.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6035894.1,PMC6035894.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6037049.1,PMC6037049.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6042640.1,PMC6042640.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6044715.1,PMC6044715.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6044748.1,PMC6044748.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6044820.1,PMC6044820.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6044923.1,PMC6044923.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6044928.1,PMC6044928.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6045395.1,PMC6045395.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6052874.1,PMC6052874.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6055627.1,PMC6055627.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6055830.1,PMC6055830.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6063327.1,PMC6063327.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC6064004.1,doi,exact_key,1.0,recorded_not_deleted
PMC6068598.1,PMC6068598.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6068601.1,PMC6068601.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6072248.1,PMC6072248.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6090500.1,PMC6090500.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC6094437.1,doi,exact_key,1.0,recorded_not_deleted
PMC6099203.1,PMC6099203.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6099372.1,PMC6099372.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6120125.1,PMC6120125.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6125255.1,PMC6125255.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6130411.1,PMC6130411.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6130552.1,PMC6130552.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6130791.1,PMC6130791.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC6132046.1,doi,exact_key,1.0,recorded_not_deleted
PMC6133022.1,PMC6133022.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6137377.1,PMC6137377.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC6146185.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC6153625.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC6185727.1,doi,exact_key,1.0,recorded_not_deleted
PMC6183165.1,PMC6201735.1,title_year,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC6209405.1,doi,exact_key,1.0,recorded_not_deleted
PMC6210067.1,PMC6210067.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6219464.1,PMC6219464.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6221091.1,PMC6221091.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6230506.1,PMC6230506.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6244643.1,PMC6244643.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC6252023.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC6252032.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC6269558.1,doi,exact_key,1.0,recorded_not_deleted
PMC6282966.1,PMC6282966.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6290977.1,PMC6290977.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC6294855.1,doi,exact_key,1.0,recorded_not_deleted
PMC6302747.1,PMC6302747.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC6303004.1,doi,exact_key,1.0,recorded_not_deleted
PMC6330090.1,PMC6330090.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC6334984.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC6341233.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC6353118.1,doi,exact_key,1.0,recorded_not_deleted
PMC6375806.1,PMC6375806.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6377864.1,PMC6377864.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6399990.1,PMC6399990.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6399991.1,PMC6399991.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC6410640.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC6410655.1,doi,exact_key,1.0,recorded_not_deleted
PMC6413822.1,PMC6413822.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6416232.1,PMC6416232.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6418078.1,PMC6418078.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6420888.1,PMC6420888.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6425710.1,PMC6425710.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC6426252.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC6430165.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC6430169.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC6430175.1,doi,exact_key,1.0,recorded_not_deleted
PMC6433808.1,PMC6433808.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6434979.1,PMC6434979.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6445783.1,PMC6445783.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6447470.1,PMC6447470.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC6448787.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC6457262.1,doi,exact_key,1.0,recorded_not_deleted
PMC6463273.1,PMC6463273.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6463671.1,PMC6463671.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6477931.1,PMC6477931.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6484669.1,PMC6484669.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6488906.1,PMC6488906.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6494440.1,PMC6494440.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6498752.1,PMC6498752.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6514885.1,PMC6514885.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6526279.1,PMC6526279.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6544588.1,PMC6544588.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6544596.1,PMC6544596.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6548676.1,PMC6548676.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6554256.1,PMC6554256.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6563478.1,PMC6563478.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC6570791.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC6581500.1,doi,exact_key,1.0,recorded_not_deleted
PMC6582444.1,PMC6582444.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC6585531.1,doi,exact_key,1.0,recorded_not_deleted
PMC6587552.1,PMC6587552.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6588647.1,PMC6588647.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6598340.1,PMC6598340.2,pmid,exact_key,1.0,recorded_not_deleted
PMC6610554.1,PMC6610554.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC6612251.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC6626604.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC6626610.1,doi,exact_key,1.0,recorded_not_deleted
PMC6640034.1,PMC6640034.2,pmid,exact_key,1.0,recorded_not_deleted
